,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,peak_deflect,sag,stim_amp,v_baseline,cell_id,norm_stim_amp
13,,3.3350008337502084,0.011800000000000005,0.0,0.03509999999999999,0.011800000000000005,0.011800000000000005,"(47.446045, 2175)",-6.435937404632568,251.0,-66.90753173828125,19320025.abf,1.255
14,0.9539579967689824,5.002501250625312,0.011399999999999993,0.9539579967689824,0.0257,0.2476,0.2476,"(48.849854, 7033)",-5.232438087463379,300.0,-66.93609619140625,19320025.abf,1.5
15,0.49983461092621145,8.33750208437552,0.010599999999999998,0.9357426626166047,0.019199999999999995,0.12835000000000002,0.08870000000000001,"(49.429688, 2015)",-5.8341217041015625,350.0,-66.4763412475586,19320025.abf,1.75
16,0.22853604849090256,11.67250291812573,0.009800000000000003,0.5138867887714778,0.015600000000000003,0.08121666666666667,0.10065000000000002,"(50.436768, 1980)",-4.870676517486572,400.0,-67.368408203125,19320025.abf,2.0
0,,0.0,,,,,,"(-107.92576, 2035)",0.09191223978996277,-400.0,-76.16187286376953,19320024.abf,-2.6666666666666665
1,,0.0,,,,,,"(-105.01133, 2026)",0.0915856808423996,-349.0,-76.22669219970703,19320024.abf,-2.3266666666666667
2,,0.0,,,,,,"(-101.97483, 2076)",0.08457713574171066,-301.0,-76.07905578613281,19320024.abf,-2.006666666666667
3,,0.0,,,,,,"(-98.60264, 2098)",0.06619087606668472,-250.0,-76.06141662597656,19320024.abf,-1.6666666666666667
4,,0.0,,,,,,"(-95.07786, 2157)",0.051532331854104996,-199.0,-75.93165588378906,19320024.abf,-1.3266666666666667
5,,0.0,,,,,,"(-91.2479, 2245)",0.03361237421631813,-150.0,-75.92609405517578,19320024.abf,-1.0
6,,0.0,,,,,,"(-87.311134, 2372)",0.014379878528416157,-99.0,-75.94440460205078,19320024.abf,-0.66
7,,0.0,,,,,,"(-82.504616, 2674)",0.02025824598968029,-49.0,-75.90388488769531,19320024.abf,-0.32666666666666666
8,,0.0,,,,,,"(-75.77549, 6871)",0.7073891758918762,-0.0,-76.28239440917969,19320024.abf,-0.0
9,,0.0,,,,,,"(-67.12376, 6899)",-14.660262107849121,51.0,-76.12034606933594,19320024.abf,0.34
10,,0.0,,,,,,"(-57.846413, 6523)",-15.735265731811523,101.0,-76.81401062011719,19320024.abf,0.6733333333333333
11,,1.6669444907484579,,,0.2992,,,"(49.88064, 4817)",-15.58161735534668,150.0,-76.44144439697266,19320024.abf,1.0
12,,3.3338889814969157,0.0771,0.0,0.051199999999999996,0.0771,0.0771,"(50.21633, 2337)",-15.045093536376953,200.0,-76.6622085571289,19320024.abf,1.3333333333333333
13,0.2754098360655741,5.000833472245374,0.04419999999999999,0.2754098360655741,0.033299999999999996,0.06100000000000001,0.06100000000000001,"(51.177635, 2158)",-13.20046615600586,250.0,-76.33719635009766,19320024.abf,1.6666666666666667
14,0.5430872304602348,6.667777962993831,0.029799999999999993,1.092331938850587,0.02460000000000001,0.18483333333333332,0.0547,"(51.87954, 2071)",-13.681950569152832,300.0,-76.24372863769531,19320024.abf,2.0
15,0.23686001694142866,8.33472245374229,0.021799999999999986,0.5186249957978901,0.01830000000000001,0.051375000000000004,0.045399999999999996,"(52.10842, 2009)",-10.127243995666504,351.0,-76.02912139892578,19320024.abf,2.34
16,0.20924705604967173,8.33472245374229,0.0194,0.43324108285627094,0.015199999999999991,0.04605,0.04735,"(52.596703, 1978)",-9.42082691192627,401.0,-76.11711120605469,19320024.abf,2.6733333333333333
0,,0.0,,,,,,"(-102.814064, 2272)",0.16381007432937622,-399.0,-64.22349548339844,19320030.abf,-3.99
1,,0.0,,,,,,"(-99.70127, 2328)",0.17085570096969604,-350.0,-64.28419494628906,19320030.abf,-3.5
2,,0.0,,,,,,"(-96.29856, 2398)",0.167583629488945,-300.0,-64.25337219238281,19320030.abf,-3.0
3,,0.0,,,,,,"(-92.66697, 2463)",0.1746416687965393,-250.0,-63.196205139160156,19320030.abf,-2.5
4,,0.0,,,,,,"(-88.60813, 2675)",0.19598998129367828,-200.0,-64.35099792480469,19320030.abf,-2.0
5,,0.0,,,,,,"(-84.04575, 2751)",0.19116689264774323,-151.0,-64.43638610839844,19320030.abf,-1.51
6,,0.0,,,,,,"(-79.30027, 2992)",0.2065555602312088,-99.0,-60.80918502807617,19320030.abf,-0.99
7,,0.0,,,,,,"(-72.54063, 3296)",0.42916974425315857,-49.0,-64.63713073730469,19320030.abf,-0.49
8,,0.0,,,,,,"(-65.43003, 6779)",0.6387313604354858,-1.0,-64.25520324707031,19320030.abf,-0.01
9,,0.0,,,,,,"(-56.0001, 7483)",-19.934600830078125,51.0,-65.58128356933594,19320030.abf,0.51
10,,1.6669444907484579,,,0.1393,,,"(51.60488, 3215)",-14.377406120300293,100.0,-66.60121154785156,19320030.abf,1.0
11,0.9130657120940935,5.000833472245374,0.017000000000000015,0.9130657120940935,0.05710000000000001,0.19555,0.19555,"(52.12368, 2392)",-14.067262649536133,150.0,-66.59446716308594,19320030.abf,1.5
12,0.24828088887073133,10.001666944490747,0.016000000000000014,0.5653018282488834,0.033299999999999996,0.09748000000000001,0.11359999999999998,"(52.688255, 2155)",-11.077427864074707,201.0,-66.01798248291016,19320030.abf,2.01
13,0.15458951152317071,13.335555925987663,0.013300000000000006,0.4791576437257207,0.023400000000000004,0.06985714285714287,0.08560000000000001,"(52.962914, 2056)",-10.188365936279297,250.0,-66.0874252319336,19320030.abf,2.5
14,0.1111523382430517,16.66944490748458,0.01319999999999999,0.4298456152493257,0.018600000000000005,0.0572,0.06430000000000002,"(53.52749, 2008)",-8.546628952026367,300.0,-65.61054992675781,19320030.abf,3.0
15,0.08658855471553453,20.003333888981494,0.011900000000000022,0.38925850256376127,0.014499999999999985,0.05,0.05529999999999996,"(53.87844, 1967)",-6.164157390594482,350.0,-65.87610626220703,19320030.abf,3.5
16,0.08220102469670008,21.67027837972995,0.010899999999999993,0.39776637078027033,0.012500000000000011,0.046283333333333336,0.0532,"(54.168358, 1947)",-7.318795204162598,400.0,-65.56703186035156,19320030.abf,4.0
0,,0.0,,,,,,"(-88.43994, 2961)",0.10243444889783859,-300.0,-66.565673828125,2019_11_26_0094.abf,-2.0
1,,0.0,,,,,,"(-85.02197, 2993)",0.09609141945838928,-250.0,-66.0972671508789,2019_11_26_0094.abf,-1.6666666666666667
2,,0.0,,,,,,"(-81.66504, 3352)",0.10499931126832962,-200.0,-66.04376220703125,2019_11_26_0094.abf,-1.3333333333333333
3,,0.0,,,,,,"(-78.24707, 3385)",0.0925784632563591,-150.0,-65.92178344726562,2019_11_26_0094.abf,-1.0
4,,0.0,,,,,,"(-74.55444, 3762)",0.09428753703832626,-100.0,-65.9952392578125,2019_11_26_0094.abf,-0.6666666666666666
5,,0.0,,,,,,"(-70.617676, 4103)",0.0894412249326706,-50.0,-65.9912338256836,2019_11_26_0094.abf,-0.3333333333333333
6,,0.0,,,,,,"(-65.91797, 13091)",1.2624826431274414,0.0,-66.12743377685547,2019_11_26_0094.abf,0.0
7,,0.0,,,,,,"(-60.85205, 4127)",-11.28088665008545,50.0,-66.14398193359375,2019_11_26_0094.abf,0.3333333333333333
8,,0.0,,,,,,"(-53.771973, 5078)",-11.896202087402344,100.0,-66.09378051757812,2019_11_26_0094.abf,0.6666666666666666
9,0.22007673773437167,8.33402783565297,0.03645000000000001,0.41239458585245636,0.0634,0.12501250000000003,0.14935,"(36.132812, 6805)",-11.23708438873291,150.0,-66.18887329101562,2019_11_26_0094.abf,1.0
10,0.08595461478095932,15.001250104175346,0.021699999999999997,0.26961653462913276,0.03605000000000001,0.06910000000000001,0.077275,"(35.55298, 4318)",-14.031891822814941,200.0,-66.26001739501953,2019_11_26_0094.abf,1.3333333333333333
11,0.04871439717403925,18.334861238436535,0.023800000000000016,0.20322648379718192,0.0238,0.05271,0.057075000000000015,"(35.583496, 4807)",-7.620273590087891,250.0,-66.37152099609375,2019_11_26_0094.abf,1.6666666666666667
12,0.038827143369893916,23.335277939828316,0.01880000000000001,0.1887478357717842,0.018250000000000002,0.04353461538461538,0.04679999999999998,"(35.705566, 2235)",-10.277146339416504,300.0,-66.49132537841797,2019_11_26_0094.abf,2.0
13,0.03530845513195867,26.668889074089503,0.015950000000000006,0.1870773538324328,0.014100000000000001,0.038233333333333334,0.04135,"(35.88867, 2152)",-9.461099624633789,350.0,-66.52072143554688,2019_11_26_0094.abf,2.3333333333333335
14,0.030038981452022002,28.335694641220098,0.01575,0.17778056832946817,0.011349999999999999,0.035309375000000004,0.037849999999999995,"(36.010742, 2097)",-8.516345024108887,400.0,-66.64071655273438,2019_11_26_0094.abf,2.6666666666666665
0,,0.0,,,,,,"(-87.31079, 2956)",0.03224601596593857,-300.0,-65.22406005859375,2019_11_26_0110.abf,-1.2
1,,0.0,,,,,,"(-84.869385, 3309)",0.028177306056022644,-250.0,-65.65228271484375,2019_11_26_0110.abf,-1.0
2,,0.0,,,,,,"(-81.848145, 2950)",0.03356688469648361,-200.0,-65.76620483398438,2019_11_26_0110.abf,-0.8
3,,0.0,,,,,,"(-78.49121, 2992)",0.042367123067379,-150.0,-65.96727752685547,2019_11_26_0110.abf,-0.6
4,,0.0,,,,,,"(-75.13428, 3029)",0.03573691472411156,-100.0,-66.3291015625,2019_11_26_0110.abf,-0.4
5,,0.0,,,,,,"(-71.136475, 4673)",0.050212740898132324,-50.0,-66.35342407226562,2019_11_26_0110.abf,-0.2
6,,0.0,,,,,,"(-66.40625, 7150)",0.340151309967041,0.0,-66.65381622314453,2019_11_26_0110.abf,0.0
7,,0.0,,,,,,"(-61.61499, 8212)",-4.050622940063477,50.0,-66.66375732421875,2019_11_26_0110.abf,0.2
8,,0.0,,,,,,"(-56.30493, 4123)",-4.391764163970947,100.0,-66.8929214477539,2019_11_26_0110.abf,0.4
9,,0.0,,,,,,"(-50.567627, 4149)",-4.540272235870361,150.0,-67.01873779296875,2019_11_26_0110.abf,0.6
10,,0.0,,,,,,"(-43.273926, 4170)",-4.787829875946045,200.0,-67.06906127929688,2019_11_26_0110.abf,0.8
11,0.17977528089887676,5.0004167013917815,0.007300000000000001,0.17977528089887676,0.05305,0.008900000000000005,0.008900000000000005,"(18.64624, 3294)",-5.138178825378418,250.0,-67.36966705322266,2019_11_26_0110.abf,1.0
12,0.20700696563353674,13.334444537044751,0.006699999999999998,0.7417963033409122,0.03225,0.08014285714285714,0.11215000000000003,"(23.376465, 3361)",-5.889001369476318,300.0,-67.46942138671875,2019_11_26_0110.abf,1.2
13,0.11128589472547991,18.334861238436535,0.006099999999999994,0.5648755583158434,0.024500000000000008,0.055654999999999996,0.06970000000000001,"(24.68872, 4827)",-5.254777908325195,350.0,-67.9493408203125,2019_11_26_0110.abf,1.4
14,0.08761805488442716,23.335277939828316,0.005849999999999994,0.499184812437815,0.01920000000000001,0.04171538461538461,0.05100000000000002,"(27.160645, 3223)",-4.234234809875488,400.0,-68.24890899658203,2019_11_26_0110.abf,1.6
0,,0.0,,,,,,"(-80.9021, 2703)",0.08341080695390701,-300.0,-64.94595336914062,2019_11_28_0079.abf,-0.8571428571428571
1,,0.0,,,,,,"(-78.704834, 2935)",0.0789823904633522,-250.0,-65.01029205322266,2019_11_28_0079.abf,-0.7142857142857143
2,,0.0,,,,,,"(-76.293945, 2746)",0.07806800305843353,-200.0,-64.97854614257812,2019_11_28_0079.abf,-0.5714285714285714
3,,0.0,,,,,,"(-73.88306, 3020)",0.09296835213899612,-150.0,-65.08209228515625,2019_11_28_0079.abf,-0.42857142857142855
4,,0.0,,,,,,"(-71.19751, 2988)",0.07087168097496033,-100.0,-65.19159698486328,2019_11_28_0079.abf,-0.2857142857142857
5,,0.0,,,,,,"(-68.51196, 3002)",0.0778883546590805,-50.0,-65.34176635742188,2019_11_28_0079.abf,-0.14285714285714285
6,,0.0,,,,,,"(-65.24658, 9149)",1.1905851364135742,0.0,-65.41412353515625,2019_11_28_0079.abf,0.0
7,,0.0,,,,,,"(-62.072754, 3208)",-5.206879138946533,50.0,-65.43121337890625,2019_11_28_0079.abf,0.14285714285714285
8,,0.0,,,,,,"(-58.654785, 3609)",-5.680520057678223,100.0,-65.5489501953125,2019_11_28_0079.abf,0.2857142857142857
9,,0.0,,,,,,"(-54.93164, 3951)",-5.862340927124023,150.0,-65.56216430664062,2019_11_28_0079.abf,0.42857142857142855
10,,0.0,,,,,,"(-50.90332, 3614)",-6.184103965759277,200.0,-65.57830810546875,2019_11_28_0079.abf,0.5714285714285714
11,,0.0,,,,,,"(-46.50879, 3923)",-6.608962059020996,250.0,-65.71710968017578,2019_11_28_0079.abf,0.7142857142857143
12,,0.0,,,,,,"(-40.771484, 4590)",-7.103909492492676,300.0,-65.78861236572266,2019_11_28_0079.abf,0.8571428571428571
13,0.9091542982368761,5.0004167013917815,0.022799999999999987,0.9091542982368761,0.08490000000000002,0.25097500000000006,0.25097500000000006,"(42.388916, 4021)",-10.353322982788086,350.0,-65.90274047851562,2019_11_28_0079.abf,1.0
14,0.24050463417142756,10.000833402783563,0.01344999999999999,0.48779670493100835,0.052400000000000016,0.10091000000000001,0.13349999999999995,"(43.60962, 4772)",-7.588858604431152,400.0,-65.58718872070312,2019_11_28_0079.abf,1.1428571428571428
0,,0.0,,,,,,"(-80.3833, 2613)",0.07402534037828445,-300.0,-63.786102294921875,2019_11_28_0093.abf,-1.5
1,,0.0,,,,,,"(-78.24707, 2634)",0.0781387984752655,-250.0,-63.9710693359375,2019_11_28_0093.abf,-1.25
2,,0.0,,,,,,"(-75.95825, 2683)",0.07227198779582977,-200.0,-64.20333862304688,2019_11_28_0093.abf,-1.0
3,,0.0,,,,,,"(-73.54736, 2703)",0.06605135649442673,-150.0,-64.50848388671875,2019_11_28_0093.abf,-0.75
4,,0.0,,,,,,"(-70.95337, 2783)",0.06860815733671188,-100.0,-64.74755859375,2019_11_28_0093.abf,-0.5
5,,0.0,,,,,,"(-68.20679, 2785)",0.07969126105308533,-50.0,-64.93548583984375,2019_11_28_0093.abf,-0.25
6,,0.0,,,,,,"(-64.94141, 3407)",0.14923691749572754,0.0,-65.08755493164062,2019_11_28_0093.abf,0.0
7,,0.0,,,,,,"(-61.73706, 3127)",-7.295899391174316,50.0,-65.31808471679688,2019_11_28_0093.abf,0.25
8,,0.0,,,,,,"(-57.678223, 3056)",-6.71735954284668,100.0,-65.31451416015625,2019_11_28_0093.abf,0.5
9,,0.0,,,,,,"(-51.483154, 3535)",-8.059309005737305,150.0,-65.42193603515625,2019_11_28_0093.abf,0.75
10,,1.666805567130594,,,0.022750000000000006,,,"(41.290283, 2320)",-7.772240161895752,200.0,-64.84848022460938,2019_11_28_0093.abf,1.0
11,,3.333611134261188,0.04769999999999999,0.0,0.01365000000000001,0.04769999999999999,0.04769999999999999,"(41.59546, 2139)",-7.648280620574951,250.0,-64.99456787109375,2019_11_28_0093.abf,1.25
12,0.17255973351177956,6.667222268522376,0.03359999999999999,0.2723028262524195,0.009900000000000006,0.05093333333333334,0.05165,"(42.022705, 2064)",-7.67316198348999,300.0,-65.09384155273438,2019_11_28_0093.abf,1.5
13,0.15348456477364092,8.33402783565297,0.022700000000000012,0.30238818817496854,0.007449999999999998,0.042862500000000005,0.0453,"(42.3584, 2015)",-7.520700931549072,350.0,-65.07073974609375,2019_11_28_0093.abf,1.75
14,0.13666822917356816,8.33402783565297,0.018450000000000008,0.279370736044236,0.0059000000000000025,0.034125,0.037649999999999996,"(42.57202, 1984)",-7.327206611633301,400.0,-65.21429443359375,2019_11_28_0093.abf,2.0
0,,0.0,,,,,,"(-112.64038, 2302)",0.13682875037193298,-300.0,-61.508663177490234,2019_11_28_0119.abf,-3.0
1,,0.0,,,,,,"(-105.86548, 2315)",0.14652341604232788,-250.0,-61.528839111328125,2019_11_28_0119.abf,-2.5
2,,0.0,,,,,,"(-98.846436, 2390)",0.16078636050224304,-200.0,-61.859317779541016,2019_11_28_0119.abf,-2.0
3,,0.0,,,,,,"(-91.918945, 2457)",0.17549848556518555,-150.0,-62.756195068359375,2019_11_28_0119.abf,-1.5
4,,0.0,,,,,,"(-83.03833, 2699)",0.16910378634929657,-100.0,-61.835662841796875,2019_11_28_0119.abf,-1.0
5,,0.0,,,,,,"(-73.6084, 3106)",0.16931600868701935,-50.0,-61.657962799072266,2019_11_28_0119.abf,-0.5
6,,0.0,,,,,,"(-61.462402, 7578)",0.5814781188964844,0.0,-61.64349365234375,2019_11_28_0119.abf,0.0
7,,0.0,,,,,,"(-41.59546, 2687)",-15.112578392028809,50.0,-61.954341888427734,2019_11_28_0119.abf,0.5
8,0.01092436998812045,20.001666805567126,0.024099999999999996,0.09271401957826937,0.009550000000000003,0.027127272727272726,0.027149999999999952,"(20.111084, 2055)",-12.110498428344727,100.0,-61.936370849609375,2019_11_28_0119.abf,1.0
9,0.00729537128821954,50.004167013917815,0.015050000000000008,0.09332645392240616,0.005150000000000002,0.01818620689655173,0.018100000000000005,"(20.446777, 1968)",-8.27580738067627,150.0,-62.208221435546875,2019_11_28_0119.abf,1.5
10,-0.0004944952213304989,66.67222268522376,0.015399999999999997,0.08762178032071863,-0.00014999999999999736,0.0146625,0.014674999999999966,"(21.087646, 1934)",-4.65139627456665,200.0,-62.15618896484375,2019_11_28_0119.abf,2.0
11,0.004772752752091178,66.67222268522376,0.012900000000000009,0.14333950608649082,-0.0002500000000000002,0.01338125,0.013050000000000006,"(21.972656, 1921)",-5.827424049377441,250.0,-62.580352783203125,2019_11_28_0119.abf,2.5
12,0.004131944892353855,53.337778148179005,0.010999999999999996,0.12544751664002027,-0.0002999999999999947,0.011625,0.011450000000000002,"(22.67456, 1907)",-5.087655544281006,300.0,-62.212642669677734,2019_11_28_0119.abf,3.0
0,,0.0,,,,,,"(-103.33252, 3073)",0.08754835277795792,-400.0,-73.30045318603516,2020_01_06_0095.abf,-2.6666666666666665
1,,0.0,,,,,,"(-99.63989, 2769)",0.09121819585561752,-350.0,-72.6690673828125,2020_01_06_0095.abf,-2.3333333333333335
2,,0.0,,,,,,"(-95.88623, 2804)",0.07263137400150299,-300.0,-71.58343505859375,2020_01_06_0095.abf,-2.0
3,,0.0,,,,,,"(-93.53638, 2851)",0.10859014838933945,-250.0,-72.80953979492188,2020_01_06_0095.abf,-1.6666666666666667
4,,0.0,,,,,,"(-90.11841, 4115)",0.09260491281747818,-200.0,-72.5084228515625,2020_01_06_0095.abf,-1.3333333333333333
5,,0.0,,,,,,"(-86.54785, 3063)",0.1356016993522644,-150.0,-72.815673828125,2020_01_06_0095.abf,-1.0
6,,0.0,,,,,,"(-83.40454, 3318)",0.11217740178108215,-100.0,-74.02236938476562,2020_01_06_0095.abf,-0.6666666666666666
7,,0.0,,,,,,"(-78.27759, 7071)",0.20208369195461273,-50.0,-72.96570587158203,2020_01_06_0095.abf,-0.3333333333333333
8,,0.0,,,,,,"(-70.46509, 9857)",3.8537700176239014,0.0,-72.85928344726562,2020_01_06_0095.abf,0.0
9,,0.0,,,,,,"(-66.92505, 4943)",-6.116474151611328,50.0,-72.52706909179688,2020_01_06_0095.abf,0.3333333333333333
10,,0.0,,,,,,"(-60.668945, 4592)",-7.640036106109619,100.0,-73.50686645507812,2020_01_06_0095.abf,0.6666666666666666
11,,1.666805567130594,,,0.045350000000000015,,,"(24.475098, 2781)",-7.847343444824219,150.0,-68.92620086669922,2020_01_06_0095.abf,1.0
12,,1.666805567130594,,,0.03765,,,"(26.123047, 2627)",-9.715032577514648,200.0,-73.2186279296875,2020_01_06_0095.abf,1.3333333333333333
13,0.16130573716704824,6.667222268522376,0.05275000000000002,0.25734912225912254,0.02205,0.08186666666666667,0.09095,"(26.733398, 2316)",-8.914782524108887,250.0,-71.94561767578125,2020_01_06_0095.abf,1.6666666666666667
14,0.2183279183185911,8.33402783565297,0.018500000000000016,0.41183322185925575,0.017,0.0633,0.07559999999999999,"(27.862549, 2215)",-7.563688278198242,300.0,-73.10580444335938,2020_01_06_0095.abf,2.0
15,,3.333611134261188,0.015599999999999989,0.0,0.013150000000000009,0.015599999999999989,0.015599999999999989,"(28.717041, 2138)",-6.602392673492432,350.0,-73.19158172607422,2020_01_06_0095.abf,2.3333333333333335
16,,3.333611134261188,0.01235,0.0,0.008550000000000002,0.01235,0.01235,"(29.846191, 2046)",-6.3125410079956055,400.0,-71.2098388671875,2020_01_06_0095.abf,2.6666666666666665
0,,0.0,,,,,,"(-96.710205, 2634)",0.10396476089954376,-400.0,-65.77423095703125,2020_01_06_0017.abf,-4.0
1,,0.0,,,,,,"(-93.84155, 2723)",0.10498226433992386,-350.0,-64.98248291015625,2020_01_06_0017.abf,-3.5
2,,0.0,,,,,,"(-90.88135, 2787)",0.10139830410480499,-300.0,-65.31942749023438,2020_01_06_0017.abf,-3.0
3,,0.0,,,,,,"(-87.34131, 3158)",0.09143149107694626,-250.0,-65.04052734375,2020_01_06_0017.abf,-2.5
4,,0.0,,,,,,"(-83.95386, 3196)",0.09785987436771393,-200.0,-65.19168090820312,2020_01_06_0017.abf,-2.0
5,,0.0,,,,,,"(-80.322266, 3624)",0.09158340841531754,-150.0,-65.14938354492188,2020_01_06_0017.abf,-1.5
6,,0.0,,,,,,"(-76.14136, 3944)",0.09622243046760559,-100.0,-65.23239135742188,2020_01_06_0017.abf,-1.0
7,,0.0,,,,,,"(-71.258545, 4090)",0.103863425552845,-50.0,-65.1417236328125,2020_01_06_0017.abf,-0.5
8,,0.0,,,,,,"(-65.2771, 9849)",0.34989145398139954,0.0,-65.48141479492188,2020_01_06_0017.abf,0.0
9,,0.0,,,,,,"(-58.441162, 5984)",-10.907692909240723,50.0,-65.3775634765625,2020_01_06_0017.abf,0.5
10,,1.666805567130594,,,0.15505000000000002,,,"(46.63086, 4976)",-9.739928245544434,100.0,-65.53866577148438,2020_01_06_0017.abf,1.0
11,0.644085644085644,5.0004167013917815,0.02535000000000001,0.644085644085644,0.051500000000000004,0.07122500000000001,0.07122500000000001,"(47.943115, 2904)",-11.005989074707031,150.0,-65.50958251953125,2020_01_06_0017.abf,1.5
12,0.3111285000279543,8.33402783565297,0.023900000000000005,0.5819513242562645,0.03315,0.093975,0.09060000000000001,"(48.00415, 2538)",-10.704336166381836,200.0,-65.63510131835938,2020_01_06_0017.abf,2.0
13,0.21478210856647575,11.667638969914158,0.01905000000000001,0.5482621925806489,0.0238,0.092375,0.08967499999999999,"(48.49243, 2350)",-12.346198081970215,250.0,-65.75143432617188,2020_01_06_0017.abf,2.5
14,0.13467303715161805,13.334444537044751,0.018750000000000003,0.38694370711025056,0.0174,0.06902142857142858,0.07185000000000002,"(49.102783, 2223)",-6.470288276672363,300.0,-65.37982177734375,2020_01_06_0017.abf,3.0
